Barcode_i	Barcode_j	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
RAD51_donor_1	YDL027C_recipient_2	2415	1695	1691	1583	1742	3100	2245	2714	1461	1517	1729	0.072567809	0.123204213	0.139308687	0.130789281	0.238233272	0.10180392	0.14886107	0.060171706	0.087069769	0.075745529	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	CSM3_recipient_1	560	201	199	133	118	406	242	405	173	181	209	0.09701442	0.124219914	0.069259054	0.038902102	-0.011613562	-0.044615686	0.126625989	0.081119448	0.133898526	0.08662622	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
RAD51_donor_1	YFR057W_recipient_1	2895	2013	2014	1749	2005	3426	2770	3462	1665	1803	2134	0.140433425	0.194066663	0.177290886	0.163748907	0.314898242	0.198201535	0.268741395	0.083594986	0.114579578	0.165431748	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YKR011C_recipient_1	1200	1284	1093	1120	1308	2020	1764	1955	1119	1128	1406	0.201686124	0.118836841	0.212833051	0.211103756	0.379107256	0.212037718	0.367832091	0.227613226	0.223361789	0.312401419	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YKR011C_recipient_2	1340	1015	977	875	966	1887	1440	1700	857	879	1087	0.116040737	0.135854695	0.133631338	0.116148412	0.237244351	0.142748072	0.240796709	0.064875242	0.053736469	0.123998481	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR179C_recipient_1	1085	1320	1362	1116	1363	2043	1529	2060	1118	1156	1365	0.258291085	0.310310986	0.259999395	0.270812204	0.482217988	0.398703604	0.426788716	0.214062696	0.247546259	0.288941076	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR179C_recipient_2	1800	1513	1397	1273	1347	2624	1960	2532	1240	1309	1603	0.140244644	0.154630281	0.155971574	0.126639213	0.297464491	0.207680128	0.232104323	0.115883903	0.134875742	0.158085282	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR356W_recipient_1	2820	2028	1641	1823	2255	2790	2449	3368	1469	1559	1994	0.131203372	0.065208467	0.152110946	0.15202584	0.260702226	0.205168816	0.305720021	0.028191142	0.09399834	0.099573858	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR356W_recipient_2	1870	1002	902	844	897	1806	1133	1655	858	858	1089	0.087905674	0.095914457	0.095530632	0.07587604	0.131016755	0.150868289	0.141154464	0.053961476	0.092752927	0.071266085	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	CSM3_recipient_2	205	91	27	60	27	193	141	205	93	125	115	0.155610353	-0.078614505	0.09577815	-0.051136637	0.244770827	0.211633241	0.395072384	0.199080977	0.329983856	0.237577511	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
RAD51_donor_1	FLO8_recipient_1	1375	310	110	115	281	470	394	471	285	349	387	-0.223549373	-0.356128417	-0.194853583	-0.183637576	-0.62375645	-0.457593822	-0.472751168	-0.200182582	-0.155938307	-0.235020526	24033	YES	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	FLO8_recipient_2	990	328	335	140	327	505	397	451	241	242	380	-0.379339802	-0.384003073	-0.329176446	-0.336671261	-0.585587451	-0.562790277	-0.661368901	-0.303564253	-0.251300202	-0.324926256	24033	YES	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	GAL2_recipient_2	1395	1365	1311	1173	1323	2412	1944	2418	1064	1162	1423	0.142236973	0.164961105	0.169778833	0.1457769	0.525689102	0.276543955	0.432081421	0.090210532	0.099492416	0.193783314	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	APT2_recipient_1	1985	981	888	733	867	1742	1328	1917	890	939	1031	0.117476777	0.117794146	0.102286773	0.10162469	0.047349007	0.08082703	0.210728519	0.107769609	0.118609544	0.097722595	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	GAL2_recipient_1	1150	811	760	659	719	1411	1054	1393	774	776	890	0.108145218	0.110659309	0.108562279	0.102961667	0.100489013	0.11621825	0.17324775	0.138509996	0.132661342	0.124435776	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	HO_recipient_1	2100	1663	1736	1242	1528	2831	2488	2839	1474	1539	1854	0.061318288	0.109031503	0.04777404	0.04439529	0.20914352	-0.069280975	0.203507881	0.11557726	0.128255616	0.129638812	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	HO_recipient_2	2245	2069	1902	1638	1908	3068	2931	3262	1750	1939	2296	0.14592978	0.141758829	0.139091402	0.137196955	0.092162766	0.121068408	0.222598192	0.116367126	0.128539659	0.125037833	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	MAG1_recipient_1	220	105	90	5	133	239	212	235	109	102	154	-0.0178646	-0.083696588	-0.085757331	0.112568778	0.225495636	0.198750738	0.217038931	0.057760275	0.014349919	0.139930003	103964	no	DNA_repair	DNA_repair	0.009276	-0.184353	NEUTRAL	AGGRAVATING
RAD51_donor_2	MAL13_recipient_1	1650	829	881	765	852	1599	1170	1472	737	745	886	0.043436234	0.099247279	0.091153515	0.089835557	0.038448164	0.01222873	0.050503784	0.035752755	0.034393378	0.033201917	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	MMS1_recipient_1	360	95	85	20	150	368	325	329	140	172	76	0.000139913	-0.000997658	-0.028327863	0.146927646	0.153606437	0.223827636	0.149178054	0.154499675	0.235013027	-0.152866595	NA	no	DNA_repair	DNA_repair	-0.029456	-0.053317	NEUTRAL	NEUTRAL
RAD51_donor_2	MMS4_recipient_1	635	384	353	275	372	637	504	608	337	345	399	0.149621243	0.120422057	0.166116475	0.20085514	0.0861398	0.095531202	0.161167128	0.199392057	0.232198953	0.150041121	NA	no	DNA_repair	DNA_repair	-0.007728	-0.011084	NEUTRAL	NEUTRAL
RAD51_donor_2	MPH1_recipient_1	400	100	127	87	177	69	74	217	55	83	98	-0.062398384	-0.02640339	0.027763053	0.1365056	-0.445090938	-0.523928442	0.063517676	-0.11711776	-0.121589254	-0.112992354	NA	no	DNA_repair	DNA_repair	-0.035461	0.027277	AGGRAVATING	ALLEVIATING
RAD51_donor_2	MUS81_recipient_1	220	98	111	75	98	207	155	201	76	76	106	0.095400834	0.141043516	0.120375454	0.159334735	0.076114253	0.09926127	0.246091627	0.134016956	0.178665896	0.107975913	NA	no	DNA_repair	DNA_repair	-0.015306	-0.039076	NEUTRAL	NEUTRAL
RAD51_donor_2	NGL3_recipient_1	8640	6175	6161	6038	6702	9134	7087	8811	5539	5596	6491	0.112691472	0.124330756	0.185123696	0.128849612	0.046354751	0.098326741	0.064843156	0.135181385	0.159361093	0.10548936	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	CLA4_recipient_1	695	255	256	15	258	521	402	504	242	264	276	0.055859688	0.085498583	-0.104733228	0.095645736	0.110253676	0.119464731	0.160546764	0.111987335	0.144163917	0.114681799	NA	no	DNA_repair	DNA_repair	0.007916	-0.221307	NEUTRAL	AGGRAVATING
RAD51_donor_2	NGL3_recipient_2	1885	1578	1283	1293	1374	2240	1994	2411	1431	1441	1679	0.083013761	0.006266191	0.101349983	0.061953134	0.020835333	0.070296515	0.06654218	0.121982008	0.161811744	0.118552423	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	PSY3_recipient_1	1095	1235	993	770	1020	1675	1347	1693	1113	1148	1283	0.304963048	0.223861966	0.268592199	0.294456969	0.382515483	0.158213805	0.413948385	0.317834114	0.34048722	0.288294162	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
RAD51_donor_2	PSY3_recipient_2	5960	2702	2389	2026	2181	4454	3721	4493	2217	2269	2978	0.100125743	0.09415685	0.132978605	0.090839575	0.206142668	0.11567769	0.193926018	0.084930677	0.108735617	0.092791119	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
RAD51_donor_2	RAD18_recipient_1	310	77	27	37	45	120	96	133	98	106	126	0.030696607	-0.091474899	0.041916686	0.068525444	-0.115257128	-0.020917854	0.010241379	0.075099192	0.073498628	0.135321564	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
RAD51_donor_2	RAD18_recipient_2	770	337	281	174	154	770	642	801	314	245	298	0.094441576	0.068852043	0.099315856	0.093124011	0.223086379	0.223153127	0.351419244	0.073327553	-0.001340205	0.036064689	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
RAD51_donor_2	RAD51_recipient_1	200	1	2	1	1	2	2	2	2	2	2	-0.149175083	-0.167698993	-0.069246279	-0.106511994	-0.502467132	-0.32870042	-0.434838631	-0.100920996	-0.076517472	-0.16991888	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RAD51_donor_2	RAD52_recipient_1	85	65	54	55	54	192	108	198	38	30	73	0.447842707	0.39566161	0.375660243	0.375835113	1.199891099	0.598011667	1.229400932	0.229358102	0.138647613	0.476074778	NA	no	DNA_repair	DNA_repair	0.097295	0.129464	ALLEVIATING	ALLEVIATING
RAD51_donor_2	RAD54_recipient_1	240	128	95	92	104	48	271	329	49	53	106	0.259768071	0.173171508	0.194942425	0.216680647	-0.468225195	0.4853024	0.562272836	0.055378982	0.065951739	0.156401341	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
RAD51_donor_2	RAD54_recipient_2	1315	811	766	555	689	536	1085	1358	575	649	845	0.306613217	0.321993188	0.221273858	0.277178529	-0.30128506	0.262896764	0.28469289	0.237753024	0.241156744	0.304522425	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
RAD51_donor_2	RAD55_recipient_1	565	187	190	183	204	242	248	266	118	107	154	0.162007656	0.183709933	0.173690768	0.18456153	0.023207846	0.141307308	0.078699594	0.104630665	0.079590709	0.098190874	NA	no	DNA_repair	DNA_repair	0.074524	0.170775	ALLEVIATING	ALLEVIATING
RAD51_donor_2	CSM2_recipient_1	670	483	481	408	476	816	677	893	410	456	595	0.089678256	0.117349096	0.22393872	0.183436806	0.053701168	-0.024148055	0.311033747	0.057324504	0.1093581	0.17755226	NA	no	DNA_repair	DNA_repair	-0.039356	0.05057	AGGRAVATING	ALLEVIATING
RAD51_donor_2	RAD57_recipient_1	770	565	544	353	531	895	670	918	352	373	587	0.336980409	0.373144037	0.235424357	0.368602877	0.24731055	0.337531762	0.397699653	0.245676957	0.234258784	0.335911702	NA	no	DNA_repair	DNA_repair	0.060628	0.177705	ALLEVIATING	ALLEVIATING
RAD51_donor_2	RAD59_recipient_1	2545	1822	1651	1289	1529	2852	2342	2964	1502	1505	1936	0.200450609	0.14694808	0.190139536	0.135296515	0.254049251	0.211011669	0.309361642	0.14338833	0.308114392	0.171505549	NA	no	DNA_repair	DNA_repair	-0.007629	0.060943	NEUTRAL	ALLEVIATING
RAD51_donor_2	RAD5_recipient_1	590	15	15	183	240	138	50	26	66	10	26	-0.279798698	-0.295224974	0.136052974	0.21336085	-0.676916125	-0.4538854	-0.615151546	-0.166249689	-0.19206838	-0.266515944	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
RAD51_donor_2	RAD5_recipient_2	2575	50	55	665	540	475	135	107	196	57	124	-0.196790644	-0.203221166	0.113842919	0.089737715	-0.395400569	-0.320979344	-0.421429024	-0.139322877	-0.135326004	-0.197046658	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
RAD51_donor_2	RAD61_recipient_1	350	173	190	147	163	393	378	377	106	130	29	-0.029733176	0.014091932	0.081031536	0.051614844	-0.162674758	-0.019375114	0.121803048	-0.188577892	0.15915999	-0.389659297	NA	no	DNA_repair	DNA_repair	0.013541	0.007331	NEUTRAL	NEUTRAL
RAD51_donor_2	RTT101_recipient_1	380	91	91	10	91	220	128	220	73	76	101	0.098555178	0.10937656	-0.016089879	0.121959552	0.043906849	-0.130240599	0.115612862	0.067045066	0.095061121	0.073872172	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
RAD51_donor_2	RTT101_recipient_2	350	68	50	10	95	173	119	131	47	96	68	0.026346733	-0.012660546	-0.023755869	0.115210934	-0.104197231	-0.136265615	-0.14137039	0.020178829	0.153628194	-0.035448539	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
RAD51_donor_2	RTT107_recipient_1	335	15	15	30	91	41	192	267	143	71	22	-0.28626423	-0.31274958	-0.030887304	-0.03620113	-0.762150886	-0.363726254	0.020799494	0.147305102	0.05376009	-0.325599877	NA	no	DNA_repair	DNA_repair	-0.072994	-0.144334	AGGRAVATING	AGGRAVATING
RAD51_donor_2	SGS1_recipient_1	915	474	494	261	408	1121	921	845	426	443	490	0.185329521	0.209248597	0.118857552	0.202179683	0.290897001	0.270203232	0.223247617	0.185679875	0.217500669	0.221733467	NA	no	DNA_repair	DNA_repair	0.067819	0.086282	ALLEVIATING	ALLEVIATING
RAD51_donor_2	SHU1_recipient_1	910	656	576	468	408	1010	869	984	573	511	815	0.137701408	0.100537982	0.181446809	0.108277103	0.04697966	0.099989671	0.118827125	0.091644648	0.070617486	0.229800907	NA	no	DNA_repair	DNA_repair	-0.032974	0.042974	NEUTRAL	NEUTRAL
RAD51_donor_2	CSM2_recipient_2	1285	1208	1047	734	971	1554	1296	1416	946	870	1138	-0.030588207	-0.068177528	0.104671814	-0.041284959	0.14695368	-0.042380739	0.007879225	-0.087287943	0.003955167	-0.089311115	NA	no	DNA_repair	DNA_repair	-0.039356	0.05057	AGGRAVATING	ALLEVIATING
RAD51_donor_2	SHU1_recipient_2	875	829	721	715	866	1211	1192	1159	812	729	888	0.251870157	0.191785707	0.358873061	0.365736704	0.189274966	0.294801161	0.224531876	0.280313058	0.197595903	0.263452539	NA	no	DNA_repair	DNA_repair	-0.032974	0.042974	NEUTRAL	NEUTRAL
RAD51_donor_2	SHU2_recipient_1	1800	1066	993	793	816	1651	1302	1497	897	975	1102	0.236237328	0.253389934	0.209210182	0.176409305	0.272419309	0.10050669	0.15945526	0.143501159	0.153757387	0.210518187	NA	no	DNA_repair	DNA_repair	-0.021555	0.045421	NEUTRAL	ALLEVIATING
RAD51_donor_2	SHU2_recipient_2	1505	920	839	711	834	1722	1439	1537	807	767	1034	0.109987521	0.071000362	0.16563781	0.104342959	0.174232069	0.177194235	0.156366747	0.073162587	0.05028091	0.104946869	NA	no	DNA_repair	DNA_repair	-0.021555	0.045421	NEUTRAL	ALLEVIATING
RAD51_donor_2	SLX4_recipient_1	1425	1016	934	80	998	1922	1559	1706	771	781	991	0.099515359	0.086386372	-0.163344069	0.180356722	0.390653403	0.346376739	0.300829012	0.099724715	0.166271724	0.10324507	NA	no	DNA_repair	DNA_repair	-0.007154	-0.149762	NEUTRAL	AGGRAVATING
RAD51_donor_2	SRS2_recipient_1	670	396	467	312	327	1093	791	897	325	279	360	0.123710763	0.228191861	0.166284706	0.172186066	0.477377141	0.213185617	0.413018244	0.07878382	0.141643925	0.03507108	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL
RAD51_donor_2	SRS2_recipient_2	970	788	666	523	639	1474	1269	1227	558	579	834	0.276066665	0.200682296	0.204278809	0.281199727	0.491878424	0.33809651	0.416935908	0.12860332	0.254097299	0.277578712	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL
RAD51_donor_2	YBR259W_recipient_1	3115	2616	2464	2133	2474	3774	3200	3898	2330	2354	2721	0.145708241	0.152609455	0.136925096	0.144200373	0.128128389	0.122812823	0.126609755	0.154033709	0.182345562	0.156864628	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YCL047C_recipient_1	970	392	363	376	342	787	600	713	348	368	450	0.13251606	0.123008676	0.149080345	0.120596475	0.286699038	0.203818643	0.260508122	0.094382607	0.103165174	0.139458973	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YDL027C_recipient_1	1330	743	621	623	672	1443	1087	1293	656	716	826	0.095853346	0.037502681	0.097127359	0.091850789	0.121108231	0.083981097	0.136610162	0.071029746	0.065117787	0.098804289	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YDL027C_recipient_2	2555	1622	1605	1352	1465	2972	2241	2608	1462	1415	1744	0.059710214	0.091990234	0.075504565	0.070453239	0.192522236	0.094853794	0.11104882	0.063281486	0.068115123	0.081542637	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	CSM3_recipient_1	545	191	277	165	132	509	391	485	226	230	197	0.105435041	0.269015368	0.119835754	0.074926485	0.204566481	0.216542562	0.284690231	0.171887982	0.204064346	0.091031715	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
RAD51_donor_2	YFR057W_recipient_1	2930	1752	1751	1493	1687	3086	2540	3155	1470	1574	1914	0.098206506	0.135369618	0.12977469	0.119410081	0.250388416	0.155850756	0.214554041	0.052690776	0.085582586	0.127080996	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YKR011C_recipient_1	1200	1267	1174	876	980	1959	1719	1791	1049	1067	1365	0.242217295	0.221046478	0.105169156	0.082679711	0.404684304	0.236417828	0.314149437	0.217035492	0.225344564	0.325363177	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YKR011C_recipient_2	1260	883	849	747	813	1705	1203	1546	758	812	975	0.111128453	0.120033354	0.114868885	0.109432216	0.253406624	0.08377598	0.25289825	0.065589665	0.079806291	0.128399088	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YLR179C_recipient_1	1150	1149	1184	953	1147	1833	1381	1868	985	1008	1217	0.147251093	0.164658048	0.155893657	0.159856253	0.312161395	0.26694683	0.273422439	0.12217911	0.166020607	0.179057937	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YLR179C_recipient_2	1690	1316	1214	1087	1133	2364	1787	2303	1091	1140	1435	0.134610361	0.138071699	0.135574899	0.119370378	0.309099081	0.219862305	0.249361682	0.111566916	0.131301974	0.161139473	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YLR356W_recipient_1	2740	2087	1954	1444	1937	3082	2638	3318	1801	1882	2326	0.198829737	0.20783374	0.091618716	0.135472529	0.412072187	0.312867383	0.356636831	0.15715246	0.203835662	0.239668773	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	YLR356W_recipient_2	1760	872	784	721	755	1628	1022	1504	758	710	908	0.083735195	0.084789981	0.082261786	0.071325586	0.141663987	0.14930491	0.150079581	0.053273493	0.075575987	0.044788884	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	CSM3_recipient_2	185	32	54	46	50	62	34	88	32	34	52	-0.035831371	0.073056843	0.073800542	0.065764692	-0.225709003	-0.188590854	0.00573419	-0.001851827	0.063682016	0.034310542	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
RAD51_donor_2	FLO8_recipient_1	1290	115	115	95	95	300	202	293	60	37	125	-0.295378986	-0.320581935	-0.183714929	-0.238225775	-0.655317422	-0.528280233	-0.520056423	-0.296746988	-0.271393517	-0.348579128	24033	YES	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	FLO8_recipient_2	930	130	130	110	125	231	129	189	72	126	112	-0.473916134	-0.512642901	-0.314595246	-0.409136444	-0.738235336	-0.733306607	-0.80047467	-0.394878333	-0.284008122	-0.488566142	24033	YES	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_2	GAL2_recipient_2	1315	1188	1140	1002	1113	2178	1789	2209	940	1013	1280	0.135062799	0.143815752	0.144777745	0.135969231	0.525699819	0.297574516	0.44523121	0.088162698	0.098920122	0.197050648	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	APT2_recipient_1	2970	1564	1432	1174	1227	3540	2309	3073	1217	1281	1804	0.131378296	0.11683396	0.110169692	0.092077193	0.150399374	0.092685135	0.167490584	0.11157542	0.112709419	0.137842	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	GAL2_recipient_1	1720	1292	1225	1056	1019	2513	1721	2288	1022	1038	1520	0.125314137	0.101950556	0.117909443	0.091586542	0.080174339	0.079354416	0.128676289	0.131737146	0.12084415	0.16569199	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	HO_recipient_1	2890	2520	2634	2202	2294	4503	4219	4251	1526	1499	2571	0.100065235	0.112735436	0.139955731	0.108733037	0.170272933	-0.013379755	0.144726168	0.04326531	0.029413871	0.083438165	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	HO_recipient_2	3365	3008	2716	2624	2700	5124	4836	4883	2151	2528	3539	0.101207706	0.038615155	0.149849273	0.119782067	-0.022853646	0.071312896	0.057399307	0.077759043	0.104505348	0.085687867	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	MAG1_recipient_1	355	175	150	15	179	317	319	339	164	126	241	-0.022685386	-0.123498096	-0.080463459	0.051633723	-0.09664558	0.043973143	0.016711497	0.077318595	-0.023702903	0.0855869	NA	no	DNA_repair	DNA_repair	0.01471	-0.170539	NEUTRAL	AGGRAVATING
RAD54_donor_1	MAL13_recipient_1	2070	1262	1233	1226	1206	2666	1987	2613	844	914	1455	0.111544735	0.11094428	0.16348851	0.147259348	0.125255756	0.126644852	0.227581871	0.049424228	0.056870157	0.126740891	873890	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	MMS1_recipient_1	635	275	185	85	227	661	542	703	275	350	375	0.120822236	0.022356797	0.019372907	0.109400727	0.004846183	0.094711091	0.200284527	0.207490796	0.289899976	0.111839548	NA	no	DNA_repair	DNA_repair	0.001467	0.004979	NEUTRAL	NEUTRAL
RAD54_donor_1	MMS4_recipient_1	1105	705	677	569	576	1134	921	1137	626	627	697	0.161824353	0.127812987	0.212857846	0.162114345	-0.070934724	0.034928295	0.112258407	0.255215981	0.26072306	0.120376367	NA	no	DNA_repair	DNA_repair	0.005679	0.031878	NEUTRAL	NEUTRAL
RAD54_donor_1	MPH1_recipient_1	305	205	204	151	122	676	616	480	61	130	268	0.25102038	0.243784687	0.20727229	0.112845324	1.128736431	0.89833772	0.812647467	-0.037583904	0.047857474	0.351027131	NA	no	DNA_repair	DNA_repair	-0.009842	0.044666	NEUTRAL	ALLEVIATING
RAD54_donor_1	MUS81_recipient_1	390	156	164	80	107	371	227	343	110	117	167	0.049246314	0.033013734	0.020724114	0.041729179	-0.082034932	-0.084826678	0.134587981	0.103619753	0.153767499	0.040650237	NA	no	DNA_repair	DNA_repair	-0.037139	-0.065479	AGGRAVATING	AGGRAVATING
RAD54_donor_1	NGL3_recipient_1	12920	9840	11720	8216	10150	15759	12507	15010	7903	7870	10471	0.130581355	0.236210379	0.123838963	0.15107514	-0.01337947	0.125304324	0.046125858	0.162897586	0.163608157	0.107322128	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	CLA4_recipient_1	975	428	380	125	325	939	729	919	380	397	441	0.101568291	0.076857966	-0.040855095	0.074336056	0.168035549	0.200911105	0.259256057	0.164959996	0.172880177	0.139381799	NA	no	DNA_repair	DNA_repair	0.036502	-0.208975	NEUTRAL	AGGRAVATING
RAD54_donor_1	NGL3_recipient_2	2620	2514	2335	2071	2040	3950	3184	4058	1931	1904	2604	0.153766237	0.122135385	0.148277378	0.113899961	0.061063887	0.067982009	0.113047752	0.169842875	0.174781171	0.145789907	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD54_donor_1	PSY3_recipient_1	2140	1900	1741	1132	1270	2953	2487	2663	1424	1495	2315	0.097098038	0.077922659	0.137320748	0.065047862	0.04658685	-0.042301829	0.032476285	0.116570194	0.153506647	0.160835247	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
RAD54_donor_1	PSY3_recipient_2	5480	2944	2834	1981	2204	4854	4376	5295	2237	2095	3517	0.154284287	0.166119785	0.141233662	0.122942221	0.224097914	0.194681643	0.290875895	0.140468134	0.125128989	0.176087868	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
RAD54_donor_1	RAD18_recipient_1	430	155	204	96	118	454	295	431	137	216	159	0.10939152	0.224528949	0.108822668	0.161887188	0.34154354	0.246972396	0.404083854	0.100173764	0.192580456	0.089527424	NA	no	DNA_repair	DNA_repair	-0.063921	0.056705	AGGRAVATING	ALLEVIATING
RAD54_donor_1	RAD18_recipient_2	2035	1116	880	637	653	2862	1987	2331	993	945	1211	0.169092291	0.098538968	0.154193905	0.18121208	0.420376441	0.264262666	0.351293378	0.167322096	0.115478704	0.173020127	NA	no	DNA_repair	DNA_repair	-0.063921	0.056705	AGGRAVATING	ALLEVIATING
